NBa7we src,d4r55,RfnDt,eaLgGf,hCCjke,rsqaWe,W8gobe,wiI7pd,w8nwRe,fontLabelMedium,Tap5If,dSlJg,Hzvxle,pkWtMe,dSlJg 2,znYl0,znYl0 2,RfDO5c
https://lh3.googleusercontent.com/a/ACg8ocKWBVrzSgKVTsqwnGO9zgOX24vaFfFhfik3lk72LJdd2OZaIjpS=w45-h45-p-rp-mo-ba3-br100,Ar Tina Saputra,Local Guide · 43 ulasan · 47 foto,,3,1 hari lalu,Baru,"Pantai nya bersih suasana ciamik bangettttt.. Tetapi di bagian bilas peralatannya mulai rusak rusak, yuk dijaga. Boleh bawa alas dan makanan sendiri. Tersedia makan dan minum dengan harga yang worth it. Tetapi pas akses utk pulangnya, rasa …",Lainnya,0:09,,,Suka,1,,Bagikan,,
https://lh3.googleusercontent.com/a-/ALV-UjUKRYjXcCsqAHyGR1P2b3zSu7XFb1SaZVlGN3WwbWVE52mqmm2B9g=w45-h45-p-rp-mo-ba5-br100,Adham Yudhistira,Local Guide · 245 ulasan · 1.409 foto,,3,2 bulan lalu,,Not as expected... Ternyata bukan seperti beach club2 walau didesign seperti itu. …,Lainnya,0:15,10,,Suka,2,,Bagikan,,
https://lh3.googleusercontent.com/a-/ALV-UjVFfoBf2vQTD2WYcnEfip1Kyrb_ePTvMwhFuTjsKTAsQPjojUsc=w45-h45-p-rp-mo-ba5-br100,Arifia Kasastra,Local Guide · 118 ulasan · 455 foto,,3,2 bulan lalu,,"Panas euy, yg buat neduhnya dikit (pohon, gazebo dan pinggiran""nya), kamar mandi sedikit, Mushola belum jadi. …",Lainnya,0:12,,,,,,Bagikan,Suka,
https://lh3.googleusercontent.com/a-/ALV-UjWIUZz_fbUsWOtCXHrjCxznGIcpl45nLnatevdKvu4Pxqv86Gtl=w45-h45-p-rp-mo-ba4-br100,Amanah Properti Lampung,Local Guide · 100 ulasan · 116 foto,,3,2 bulan lalu,,"Secara kebersihan nomer 1, byk crew utk membersihkan pantai. Hamparan bibir pantai termasuk luas dan bagus. Amat di sayangkan penunjang lainya seperti tempat bilas dan kamar kecil seringg kehabisan air. Dan kurgnya tempat utk berteduh semacam gazebo2",,0:12,,,,,,Bagikan,Suka,
https://lh3.googleusercontent.com/a-/ALV-UjVcNKnAsN4wpSoR2kYySMXcqoTY4G1v62Qvf3_LrhsFfgedI4by=w45-h45-p-rp-mo-br100,putri safira,3 ulasan · 4 foto,,3,2 bulan lalu,,"Pantainya bersih ombak nya mantap
Tapi fasilitas kurang kamar mandi bilas 10 yg ada air nya cuma 3 ngantri 1jm lebih …",Lainnya,0:13,,,,,,Bagikan,Suka,
https://lh3.googleusercontent.com/a-/ALV-UjX9O73uDthFNmOtT89k6_TT_rqhDXgxX44YT92VpyxzvN-hOWiU=w45-h45-p-rp-mo-ba5-br100,RA Wibisono,Local Guide · 226 ulasan · 743 foto,,3,sebulan lalu,,"Sangat belum family friendly mnrt saya.
Dari Jalan akses masuk kalo driver kurang baik tidak di sarankan.
Sgt berbahaya apalagi Hujan. …",Lainnya,0:08,,,,,,Bagikan,Suka,
https://lh3.googleusercontent.com/a/ACg8ocJdRyVUndWweb-ZnaS8g8hFtNe38l7t4FZ3J2XiVWbd8fNXSg=w45-h45-p-rp-mo-br100,priyo puji widodo,5 ulasan · 2 foto,,3,seminggu lalu,Baru,"Tempat yg bagus untuk spot foto..

Tempat parkir panas …",Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocJlLKGP94FGVmsM8l9zsBYXAvLk6PJGSZJE6hAmLZYktAoKH90=w45-h45-p-rp-mo-br100,Eliyana Miswar,3 ulasan,,3,2 bulan lalu,,"Dari gapura Marina, jauh banget.. lebih dari 6 kilo,
Akses jalan lewat perkampungan warga + kebun karet ( jalannya 50:50 ).
Kalo cuaca ga ujan, banyak debu, kalo ujan, Gatau deh, mungkin licin ( buat …",Lainnya,,,,Suka,4,,,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocLtHevq9_RQ06k7jiZ-9OVoNmScZBqe7GCUlHMUfMmu3yCFVA=w45-h45-p-rp-mo-br100,Edi Kurniawan,3 ulasan,,3,5 hari lalu,Baru,"Lokasi agak jauh dan jalannya jelek.
Pantai bersih, fasilitas baik sekali, namun harga makanan dan minuman mahal.",Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocIvct1wNvq6YsOUdf6IGmMvDrSI-iMW58Qtqna9zLJHuSxSSA=w45-h45-p-rp-mo-ba4-br100,Aneke Tumilaar,Local Guide · 36 ulasan · 169 foto,,3,2 minggu lalu,Baru,Tempatnya Jauh dengan Pohon Karet Penuh. Jalan rusak juga Tak ada Wi-Fi dan Tanpa Sinyal. Pemandangan Bagus.,Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocILsCcj33YMS9JQ2a2LyFk3NCfGAVGW0CgSdsdfA8da60pkXw=w45-h45-p-rp-mo-ba4-br100,Jasmin Stg,Local Guide · 151 ulasan · 23 foto,,3,2 minggu lalu,Baru,"Pantai indah. Sayangnya, jalan rusak..Pemda seharusnya bisa mengupayakan jalan aspal atau cor beton.",,,,,,,,Bagikan,Suka,
https://lh3.googleusercontent.com/a-/ALV-UjUta7a2TvNO3IesXQpo8Zqxrn6sukVoHwZVhVY1DJZBjUGOXw=w45-h45-p-rp-mo-br100,Hikal ',10 ulasan,,3,sebulan lalu,,"pantainya bagus , tapi ya itu doang , kalau ga mandi dateng kesini agak rugi , gazebo dan yang lain banyak orang egois",,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjV6NC8KlvCPr9ycCGsHihbDwzavUS2HnpKTlqYVlbwMq_NJLDY=w45-h45-p-rp-mo-br100,Retno Permata Sari,2 ulasan · 2 foto,,3,3 minggu lalu,Baru,Bagus pantainya. Semoga kedepannya semakin baik .kebersihan pantai dan tempatnya tetap di jaga.,,,,,,,,Bagikan,Suka,
https://lh3.googleusercontent.com/a-/ALV-UjWMhIDP-BOSqz5dESiKivnVSCvaoxeZOhw09L49bC-sbkTMeGpk=w45-h45-p-rp-mo-br100,Maniar Handriani,4 ulasan · 11 foto,,3,2 bulan lalu,,pantai nya bagus tp fasilitasnya kurang untuk kapasitas yg banyak bgt,Lainnya,,,,,,,Suka,Bagikan,Waktu kunjungan…
https://lh3.googleusercontent.com/a/ACg8ocI5zZdOO7QQYKLBszKaMbz2gYxs4R9Krgu82dBCfaGyA49NPw=w45-h45-p-rp-mo-br100,Mawar Bodas,1 ulasan · 2 foto,,3,2 bulan lalu,,Lumayan ok. Cmn blm ada tempat untuk berteduh yg cukup. Masih bnyk yg perlu di perbaiki.,Lainnya,,,,,,,Suka,Bagikan,Waktu kunjun…
https://lh3.googleusercontent.com/a/ACg8ocK6pQcvYw-LAb_-xLVo8gv3QL4F5dKzMKg0FJd21AKwPUDiLg=w45-h45-p-rp-mo-br100,Christ Julius,6 ulasan,,3,sebulan lalu,,Msh kurang tertata. Gazebo rebutan. Hrs ny ditata lebih rapi pasti lbh cantik.,Lainnya,,,,,,,Suka,Bagikan,Waktu kunjungan…
https://lh3.googleusercontent.com/a/ACg8ocI2IIWAClcOKid50D63XbI-JOJVmS48p2t4Uw8yPNViOTjFCA=w45-h45-p-rp-mo-br100,Iqbal Adibfanani,3 ulasan · 17 foto,,3,2 bulan lalu,,Bagus cuman kalo siang panas banget  dan kamar bilasnya sangat ramai,Lainnya,,,,,,,Suka,Bagikan,Waktu kunjungan…
https://lh3.googleusercontent.com/a-/ALV-UjWKjPSWdkq_ryDbRNHTWFCUilO3DwQcKFmrNC_C4l4iDNqhyPnh=w45-h45-p-rp-mo-br100,Darwin Anto,1 ulasan · 4 foto,,3,2 bulan lalu,,"Jalan masuk masih batu batu lampu penerangannya kurang.,... Antri masuknya berjam jam",Lainnya,,,,,,,Suka,Bagikan,Waktu kunjungan…
https://lh3.googleusercontent.com/a-/ALV-UjUKanrs33BXdZNmcWL7A17BtusvmV_p7e-rnYE1Dv-A6_UvPaeC=w45-h45-p-rp-mo-ba2-br100,Reza Andre Mustofa,Local Guide · 8 ulasan · 7 foto,,3,seminggu lalu,Baru,Tempat nya bagus tapi masih sepi,Lainnya,,,,,,,Suka,Bagikan,Waktu kunjungan
https://lh3.googleusercontent.com/a-/ALV-UjUIXrIvGgRmLjWnAN5_pBcufa6ix8Cl29wiRigBYiwMonmgjkBb=w45-h45-p-rp-mo-ba3-br100,D. G. Rain,Local Guide · 29 ulasan · 14 foto,,3,2 bulan lalu,,"Panas, belum selesai ini mah...",,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjX_V5aLbGjV0gBcGAxDEW1s0Cz4ajyMPwjVNQNci6cQmMjMyUQd=w45-h45-p-rp-mo-ba2-br100,ajeng citra,Local Guide · 21 ulasan · 17 foto,,3,sebulan lalu,,Bisa untuk ngecamp ga ya?,,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocKu5lq4uCNfJNC8gBMUNkmK7b0wSQDfPMNNEXEEhkEymvqikQ=w45-h45-p-rp-mo-ba2-br100,tothe moon,Local Guide · 12 ulasan · 5 foto,,3,2 bulan lalu,,tempat duduk nya sedikit,,,,,,,,Suka,Bagikan,Waktu kunjungan
https://lh3.googleusercontent.com/a-/ALV-UjXLFobI9VmvrGQvSS5SXp94sr39QwyBTJzOShh-Q3NjT4XKhjvM=w45-h45-p-rp-mo-br100,Muhammad Jimmy,5 ulasan,,3,2 bulan lalu,,Akses susah ke pantai..,,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjUix3NXVxVb6X3uGUQkaHhhaSmpUdJxD13bGgBowhkcTZqpq3g=w45-h45-p-rp-mo-ba4-br100,Boby Taslim,Local Guide · 118 ulasan · 59 foto,,3,2 minggu lalu,Baru,Pantai yang bagus tetapi perlu usaha ekstra untuk mencapainya,Lainnya,,,,,,,Bagikan,Suka,Waktu kunjungan…
https://lh3.googleusercontent.com/a/ACg8ocJK3aFyeXWmMR4EXAiMBD7sClDDYL9gHxcuzq6muyWgD2J0Gg=w45-h45-p-rp-mo-br100,Sarachi Maricha,20 ulasan,,3,2 bulan lalu,,Cukup jauh dari jalan utama. Tidak disarankan untuk orang lanjut usia dan penyandang cacat dengan kursi roda. Perlu memperbaiki pintu masuk pantai. Dan tambahkan lebih banyak gazebo pantai dan lebih banyak ruang cuci. Tapi pasirnya bersih dan pemandangannya bagus.,Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjUhZu5Bg84Pky08SkpANdFLJWyB4FuJ4IxNu_lOn-g5RdT-qleV=w45-h45-p-rp-mo-ba3-br100,iwannurhardianto anto,Local Guide · 4 ulasan · 76 foto,,3,2 minggu lalu,Baru,,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWyoHyXOqY0_-oFlRSUoYgn3n4YvI83DAacRIRjMR3hr7zxwWfI=w45-h45-p-rp-mo-br100,Fadillah Azizah,4 ulasan,,3,sebulan lalu,,,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXb4jigxEKGJg1WzsUwqoYaJbieWO2YhLVPixvGNIsVSJc22bZW=w45-h45-p-rp-mo-ba4-br100,burhan ayah grace,Local Guide · 52 ulasan · 107 foto,,3,sebulan lalu,,,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUeBVjn5fEdFOEA-QuGIa6BhFwZx3iGAi9TWHNv3YWXck3NAvLf=w45-h45-p-rp-mo-ba5-br100,Srihidayanti Fauzi,Local Guide · 196 ulasan · 621 foto,,3,sebulan lalu,,,Lainnya,,,,,,,Suka,Bagikan,Waktu kunjungan
https://lh3.googleusercontent.com/a-/ALV-UjV54MA7YSQ4muvqc-WQ94GZrdNXDrBSqtMUYG0d-ANnIxMUjK6l=w45-h45-p-rp-mo-ba2-br100,Ari Sukowati,Local Guide · 13 ulasan · 17 foto,,3,2 bulan lalu,,,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXsprDf7UhVehRJjP2SwU4xAeeM5wDYdPfj_4_HlDRnOvzGvmajpg=w45-h45-p-rp-mo-ba2-br100,Fadhil MH,Local Guide · 5 ulasan · 19 foto,,3,2 bulan lalu,,,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWuPp3McwpAVG7lidbPuIUzjC7OKVxEd2reRnHbSHuQT_NFipQt=w45-h45-p-rp-mo-br100,Galeri songket Warna alam,5 foto,,3,2 bulan lalu,,,Lainnya,0:05,,,,,,Bagikan,Suka,Waktu kunjungan
https://lh3.googleusercontent.com/a/ACg8ocI3DxUhIVgWifOGwuKUcjEqB36xAH_JRhRjZYhegPdAeDLy_w=w45-h45-p-rp-mo-br100,Adam Arrafi,1 ulasan · 1 foto,,3,2 bulan lalu,,,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXCL4yhJDs7JM3nAxmBVsaKEiqywLOVKVm64z_VHx0_sNis3kV-=w45-h45-p-rp-mo-ba3-br100,Jeans sandro Sinaga,Local Guide · 6 ulasan · 72 foto,,3,2 bulan lalu,,,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVSxUNW3e1ItF9kFryzebHEWHBhkb2_01l8KE5WAjmR_ZmcGAr7=w45-h45-p-rp-mo-ba5-br100,witria cassiopeia,Local Guide · 184 ulasan · 796 foto,,2,2 bulan lalu,,"Lihat iklannya di IG, kayaknya bagus banget.
Pas datang emang bagus pantai pasir putih dan viewnya, tapi sisanya nggak sesuai ekpestasi. Main cafe/beach club nya belum ada, mushola belum selesai, kamar …",Lainnya,0:07,7,,Suka,71,,Bagikan,,
https://lh3.googleusercontent.com/a/ACg8ocIT80X42JWVSFIaQJoc5S6JBkpSMSS5bcLmgXUgz64yIPw9rQ=w45-h45-p-rp-mo-br100,Alex Sandro,2 ulasan · 8 foto,,2,2 bulan lalu,,"Berkunjung pas H+1 Lebaran.
Untuk akses ke lokasi pantai cukup jauh.
Jalan nya jelek, masih batu dan kerikil. …",Lainnya,,4,,Suka,22,,Bagikan,,
https://lh3.googleusercontent.com/a/ACg8ocKIVhNfKtDF2Gr-DtGkDatSi8nD_CMiWwYsDifqHlcdDL4g-w=w45-h45-p-rp-mo-br100,Alfi Siami,7 ulasan · 17 foto,,2,2 bulan lalu,,"Jalan menuju lokasi parkiran jauh, jalan masih batu kerikil belum jadi, berdebu. Karena masih proses pembangunan.
Jalan dari tempat parkir menuju pantai sangat jauh dan curam, untuk ibu hamil …",Lainnya,,,,Suka,8,,Bagikan,,
https://lh3.googleusercontent.com/a-/ALV-UjVjP6NLc6o7ee5TAZ3gEQAtRg6KjW9qp-p_jufvgbnecRJ_41Fa=w45-h45-p-rp-mo-ba2-br100,percetakan purnamaprabumulih,Local Guide · 6 ulasan · 54 foto,,2,2 bulan lalu,,Sangat tidak direkomendasikan untuk lansia dan ibu hamil karena akses jalan menuju pantai sangat curam. Tidak adanya anak tangga dan adanya pasir pantai membuat jalan licin mudah tergelincir. Beli minuman aja sampe 1 jam antree. Belum kalo …,Lainnya,0:16,,,Suka,2,,Bagikan,,
https://lh3.googleusercontent.com/a/ACg8ocL4XquG04jqrH2cpaNrcEeKmuT8LSNYxGlnVCaXRmW39PEPsw=w45-h45-p-rp-mo-br100,Hwang Taeyung,1 ulasan · 1 foto,,2,2 bulan lalu,,"Pantai nya bagus tpi karyawan gk ada sopan santun, apa lg yg penjaga ban nya, msh ada barang bean bag ny diambil tanpa bilang dan tas dan topi dan cemilan ditaro di plastik sampah, bikin kapok, ckp skli aja dtg kesni",Lainnya,,,,,,,Bagikan,Suka,
https://lh3.googleusercontent.com/a-/ALV-UjXMRq8vQy1QLFhCeMF9o53sWE4qNAFn16Pw7oAlboeFc2bYcria=w45-h45-p-rp-mo-ba4-br100,robby hernanda,Local Guide · 83 ulasan · 59 foto,,2,sebulan lalu,,"Harga
Parkir mobil 10 ribu
Masuk per orang di atas 100 cm : 35 ribu …",Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocIC6enaLHzAvHidSUWXrJMXdH1MH6IVpWiaZnMEYMo5KoAm8A=w45-h45-p-rp-mo-br100,Flamboyan Fish,1 ulasan · 1 foto,,2,3 bulan lalu,,"Petugasnya gak ready dari pagi gak seperti pantai pantai lain. Jadi harus dulu nunggu sampe jam 2 sore. Mana masuknya jauh juga 6km. Untuk tempatnya bagus, kurangnya di petugas yang tidak ready",Lainnya,,,,Suka,9,,Bagikan,,
https://lh3.googleusercontent.com/a-/ALV-UjU8_C7XddTcISS8vzejU9p8Vo4o1KxxL3Pyf-1HmrF-ftuII6g=w45-h45-p-rp-mo-br100,Hasem Ujay,1 ulasan · 1 foto,,2,2 bulan lalu,,"Hati2 bagi pengendara motor,helem rawan hilang,hilang bukan tanggung jawab tukang parkir dan pihak pengelola,dan tidak ada tempat penitipan helem, rekomendasi di bawa masuk aja,tak kasih bintang 5 kalau sudah ada tempat penitipan helem",,,,,Suka,1,,Bagikan,,
https://lh3.googleusercontent.com/a/ACg8ocIVs86I8qoMZJVyuqZ-5WSboiPuDYhe2_8hlx6wvSnfCm3TXg=w45-h45-p-rp-mo-br100,Iyay Wahyu10,2 ulasan · 2 foto,,2,2 bulan lalu,,"Pantai nya bagus,tpi panas bngt kurang pepohonan,jaringan sinyal bener² jelek",,0:16,,,Suka,1,,Bagikan,,
https://lh3.googleusercontent.com/a-/ALV-UjWEnn6NRaLnhBWp6kqhRgObkUik8CDWHWnGCqG4bdExqH8-JEdV=w45-h45-p-rp-mo-br100,Ranu,4 ulasan,,2,2 bulan lalu,,"Pantainya bagus dan pasirnya putih dan lembut, namun jalan kelokasi pantai sangat jelek, fasilitas umum sangat minim plus airnya bau, dan yang paling parahnya adalah kurangnya tempat berteduh, pohon2 diperbanyak seharusnya.",,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocI9pIgKenzpmHziBeHWgqfXmdsUrAq5jpl3SJ5t8U2PAEQddw=w45-h45-p-rp-mo-br100,Pabrikaap Tangguh,5 ulasan,,2,2 bulan lalu,,"Akses jalan masuk ke pantai jalannya masih bebatuan, untuk harga masuknya tergolong mahal untuk org/35.000.parkir MBL 10.000.tempat pengunjung mau cari tempat untuk keluarga belum bersih.. jorok banyak sampah nya,ada 1 aula besar bisa muat …",Lainnya,,,,Suka,3,,,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocJbL3yI-ZREyBtFpqaMa1mqdxxr-PgxVHEVqaIzdg5gzldGaA=w45-h45-p-rp-mo-br100,Rinaldi Yusuf,1 ulasan,,2,2 bulan lalu,,Kalo buat ajak keluarga kesini seperti nya jangan dulu krna akses lokasi nya lumayan dan di tambah jalan nyaa masih jelek  dan curam masih belum sefty dan tolong harga tiket masuk nya jadi 1 jngn orang dan Kendraan di pisah  ? gubuk + pepohonan di perbanyak lagi,Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocK_tNxNdGskgK41cFs8VGCevYgDxI4XpwP0u18DbGCChcJ_mg=w45-h45-p-rp-mo-ba3-br100,Ahmad Fauzan,Local Guide · 18 ulasan · 40 foto,,2,2 bulan lalu,,"Tidak direkomendasikan utk lansia dan ibu hamil karena lokasi pantai terlalu turun ke bawah, belum ada tangga. Yang paling parah ketika kami kesana kehabisan air untuk bilas!",Lainnya,,,,Suka,1,,,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjU_Qdlg-FwtpiAbdn6yBJI8ZCdeufer_2bK5RWMZ075ATMtlX0=w45-h45-p-rp-mo-br100,Marni Taslim,1 ulasan,,2,2 bulan lalu,,"Pertama kali datang ke sini dan lumayan kecewa dan gak akan ke sini lagi,Krn hrg tiket lumayan mahal per orang 35 ribu parkir mobil 10 ribu.Mau bilas kamar mandinya ngantri panjang Krn hanya terdapat 9 kamar mandi dan air nya agak kecil.Blm …",Lainnya,,,,Suka,4,,,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjW47XdIFAOVlKwRUbnX2lbwnpBeftcoydOZKKXTdzyaxmBw5Wkl=w45-h45-p-rp-mo-ba3-br100,Maskadi ilmam,Local Guide · 10 ulasan · 19 foto,,2,2 bulan lalu,,"Gila harga makanannya, ngegetok bener, dikira yang datang orang kaya semua x.
Uang minim lebih baik minggir aj , kalo ngak bawa bekel sebanyak banyak nya dari rumah, jadi jelek kan reputasinya ni pantai.",Lainnya,0:29,,,Suka,1,,Bagikan,,
https://lh3.googleusercontent.com/a-/ALV-UjVCkqXaAv6E6PQhP3H_FWi0L0ZD7g6ox06JYPF69xxxtFdbhIk=w45-h45-p-rp-mo-br100,Fahri rahmadhan,1 ulasan,,2,2 bulan lalu,,Jalan naik turun bikin kapok tolong segera d perbaiki atau d kasih eskalator ya *pak rio* tolong jalannya segera d perbaiki dan d kasih wahana kereta gantung untuk naik atau turuny supaya lebih mudah untuk orang jompo yg ingin berkunjung,,,,,Suka,1,,,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocKnl4abhsTKRETp1C_rm9Cca2lIVRA3_rPHAahjIrXvgwgOERU=w45-h45-p-rp-mo-br100,Sekar Wilujeng,2 ulasan,,2,2 bulan lalu,,"Pantai nya belum layak untuk menerima pengunjung dalam jumlah banyak, perbandingan pengunjung dengan fasilitas sangat jauh sehingga untuk mendapatkan tempat duduk teduh saja rebutan, …",Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjXVxfTAg7PIzdoDsuUI2vKLP5Tuc9be7f7sQMzDWAisyeiHWbWI=w45-h45-p-rp-mo-ba3-br100,Icha Martin,Local Guide · 21 ulasan · 3 foto,,2,2 bulan lalu,,"Tidak rekomendasi, sudah jauh... Capek mau turun naik",Lainnya,,,,,,,Suka,Bagikan,Waktu kunjungan
https://lh3.googleusercontent.com/a-/ALV-UjXiUWXFqWP2cpIqCEHnUOd7f6QOcXezu93ru5za4I2coHMF-iwf=w45-h45-p-rp-mo-br100,noel,4 ulasan,,2,3 bulan lalu,,jam tutup tidak sesuai dengan di sosial media dan google maps,Lainnya,,,,Suka,5,,,Bagikan,Waktu kunjungan…
https://lh3.googleusercontent.com/a-/ALV-UjXQkdGIq4LTaErbZBZv7Fw_rMnHAFKwK0Z4ehORSdndgBEiHqWt=w45-h45-p-rp-mo-br100,Fangky Ramadhan,1 ulasan · 3 foto,,2,sebulan lalu,,A1 porody pai universitas muhammadiayah metro,,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjWtnr5OdTbP1HHEmG5QwpwclF19-Hr6-KjzOv_X2GnN0oH6Jy4=w45-h45-p-rp-mo-br100,Jalan jalan Jalan,2 ulasan,,2,2 bulan lalu,,Jalan jelek,,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocJDS_NeJ3J9AcTX5YMBKP--rKbxUS-XQcvUJn7e6A5dF_ko3w=w45-h45-p-rp-mo-br100,Jumianto. Chandra,2 foto,,2,1 hari lalu,Baru,,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIBF5lIoZaw-wReeo2XsnRAa0qlCHfH7Xv5qKMIkMPt4NCk-g=w45-h45-p-rp-mo-br100,Ayu Vivo,1 ulasan,,2,sebulan lalu,,,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjX6O5uAWt-4lKwW8pssrop2KxulTx7JXDdbh7XHF2kdUBiBbrIK=w45-h45-p-rp-mo-br100,Erpan Erpan,,,2,2 bulan lalu,,,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVXsT9Xe4yHMV23FSwoCWoOdawtKwUiAmSSfZDct0zRSZeNHi1u=w45-h45-p-rp-mo-br100,Agnes F .H,8 ulasan · 20 foto,,1,seminggu lalu,Baru,"Mengecewakan, kesal.
Baru pertama kali ke RIO by The Beach
ternyata kualitas air untuk mandi/bilas buruk sekali. …",Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocJrd7eF04n72WNj6mfKz_Fdgvl4Vfg-vQUZlKNrx6ZXGVhLcA=w45-h45-p-rp-mo-ba4-br100,Pecinta Kuliner,Local Guide · 21 ulasan · 160 foto,,1,2 bulan lalu,,Kayaknya gak sesuai ekspektasi. Not recommended . Gak cocok buat bawa anak2 dan org tua. Sbb pas masuk ke pantai curam bgt. Harga smua makanan mahal,,,,,Suka,1,,,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjUVJKdMGAOyEcoVDhs5ZyOhKNcxk0DlZFT97drNIhNi9JWElmDn=w45-h45-p-rp-mo-br100,Kania Resta,3 ulasan · 6 foto,,1,sebulan lalu,,"pelayanannya bintang 0, kendaraan untuk penyandang disabilitas dan untuk ibu menyusuinya gak standby, kasian kakak saya udah nunggu lama tapi malah didiamin aja padahal bawa anak bayi dan lg gerimis, posisi pantainya lagi ga rame, giliran …",Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocKvFn5PsBFGbS2layq16kqhGnQnc8MB7GW_DtbVQSe_AIrIIQ=w45-h45-p-rp-mo-ba3-br100,Imam Fahrur Rozi,Local Guide · 27 ulasan · 42 foto,,1,2 bulan lalu,,"kurangnya panduan untuk pengunjung atas batas waktu bermain di pinggir pantai, dan life guard yang berkata kasar meneriaki pengunjung dengan kata binatang, mungkin bisa di tambahkan panduan agar pengunjung mengerti tetang batas2 waktu bermain di pinggir laut",,,,,Suka,5,,,Bagikan,
https://lh3.googleusercontent.com/a/ACg8ocI6eaWkICOX9SZ7HcxtrWZd7_Uyj51WAzQOa1cJGpWkOlcfkQ=w45-h45-p-rp-mo-br100,Mila Karmila,1 ulasan · 2 foto,,1,sebulan lalu,,"Pelayanan nya kurang profesional, jalan nya masih perlu banyak perbaikan. Untuk petugas nya terutama untuk antar jemput ke atas bawah tolong lebih profesional lagi tidak standby di tempat, dan tidak bisa memproritas kan penumpang mana yang …",Lainnya,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjUPcIPwNNDRRZM5nNU76gGGTaky_t2u9SwOHUQj7etOZ0Mv7Sg=w45-h45-p-rp-mo-br100,Kartika Dwi Arum,4 ulasan · 4 foto,,1,2 bulan lalu,,Kesini panas panasan bgt pengelolanya udah tau pengunjung banyak gak mau nyediain tempat berteduh kasiann yg bawa anak kecil dan orang tua 🥲 tiket masuk 35k parkir 10k fasilitas minim termasuk mahal sih buat berteduh aja gak ada …,Lainnya,,,,Suka,2,,,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjUPA_DM86NWHjdHk6OHGtYtTr_K9fWWesTRKWMNXADHTyhi73Y=w45-h45-p-rp-mo-br100,Ridho Gustia,6 ulasan · 1 foto,,1,2 bulan lalu,,"Sangat² mengecewakan karna lokasi pantai yg gersang ,kurang nya fasilitas untuk berteduh..",,,,,,,,Suka,Bagikan,
https://lh3.googleusercontent.com/a-/ALV-UjVKjG-fuIvuW8hNvUSzp8N57UtZtOHA7RploFR00Ym1qAlbES4=w45-h45-p-rp-mo-br100,ARIS SEHONO,8 ulasan,,1,2 bulan lalu,,"Tempatnya bagus sih,cuman tempat gazebonya sedikit jadinya panas panasan",Lainnya,,,,Suka,1,,,Bagikan,Waktu kunjungan…
https://lh3.googleusercontent.com/a-/ALV-UjWrOU-owPnMPyaCvJsxZT8xc3F8CHeEnbXAqq-erjvr3J4F-_WY=w45-h45-p-rp-mo-br100,EFENDI BLTS TJ KARANG,7 ulasan · 73 foto,,1,sebulan lalu,,Maksa belum jadi udh dibuka,,,,,,,,Suka,Bagikan,
